Author,Comment,Published At
@junetilal6164,"Kalau penjaga laut sudah mereka kecoh apalagi masyarak biasa,,, gampang bagi mereka....keciill...😅😅😅😅",2023-12-18T19:14:35Z
@ekowibowo9405,Usir aja,2023-12-18T19:13:02Z
@Okbagus-k5q,Itu Imigran <br>Waspada sodara&quot; di aceh,2023-12-18T18:30:32Z
@AdYad-d1f,"TNI ,gak bisa cegat di laut kah",2023-12-18T18:21:09Z
@dewiwita,dimana angkatan laut indonesia? kok mereka bisa lolos masuk per airan idonesia?,2023-12-18T17:58:07Z
@BlackJack-fh9hs,"Waduh,,, dulu bela2 in mereka, kok skrg ditolak,,, sesama muslim itu !! Habis ini, warga palestina juga ngungsi ke indonesia",2023-12-18T17:56:22Z
@lasedevil4220,singkat nya. kalo tidak ad oknum dalam. mana mungkin sampai😂 dasar pemerintah anjing,2023-12-18T17:53:03Z
@calonwaras3433,Usir,2023-12-18T17:02:51Z
@gfgbtg7451,"Jangan di terima,kembalikan ke negarax",2023-12-18T17:02:45Z
@mutiaragading649,Pemerintah harus tegas tolak imigran gelap itu,2023-12-18T17:00:34Z
@windylabibah1799,"Coba kalo masih Ada Bu Susy..sudah di tengelam kn ,sekalin sama org2 nya😂😂",2023-12-18T16:58:00Z
@abumansurmustaffa4633,"Kenapa gak di pasang bo💣om pada kapal itu,,, kasi mampos semua Rohingya itu",2023-12-18T16:49:25Z
@aidilalfatir567-vl2es,itu lama&quot; jadi penjajah Rohingya,2023-12-18T16:23:59Z
@pahambetul3918,matikan saja rame rame,2023-12-18T16:19:23Z
@ronaldoekasa4581,Usir sampe tengah laut langsung rudal dah biar tengelam ditengaah laut gaada yang tau ngerepotin orang aceh aja,2023-12-18T15:58:38Z
@rikisaputra5047,Usirrrr,2023-12-18T15:52:49Z
@wiwikdarmo4572,Israel dulu awalnya gitu....di tolong eh sekarang malah ngejajah,2023-12-18T15:07:28Z
@AgsSga-g7g,Hrs ada yg jaga malam,2023-12-18T14:41:06Z
@DoniGarang-fc9yw,Usir mereka tenggelamken.,2023-12-18T14:10:14Z
@ilhamsuwuk2426,usir saja jangan injak tanah NKRI,2023-12-18T14:07:06Z
@djuliatiamir50,Satu kata utk mrk ..USIR,2023-12-18T13:37:47Z
@zvo7183,Cocok di sergap rudal anti kapal,2023-12-18T12:54:43Z
@urehhadi2885,Harusnya di tengelamkan,2023-12-18T12:25:42Z
@indrabuana5182,Kirim ke Australia saja. Disana masih banyak tempat yg kosong,2023-12-18T12:10:33Z
@Abrakadabr4,"Gampang amat ya disusupin nya ya,,gmna intelijen nih,mungkin lalu lalang macem rumah sendiri kali ya.lebih baik ditolak kaum perusak ini",2023-12-18T11:36:47Z
@BilalZakiRamadhan,"Kalo kata gw kek harus pake kekerasan gak sih kayak orang aceh buat gertakan ngelempari batu kah apa ,maksud gw biar agak takut cuba klo masih zaman bu susi ancur tuh kapal 😂😂😂<br><br>Maaf jika ada salah kata 🙏🙏🙏",2023-12-18T11:02:52Z
@mulatabaiin8467,Usiiiiir aja....kalau nanti nya bikin 62 repot....,2023-12-18T10:47:27Z
@ANTO-r5w,Bakar kapal nya,2023-12-18T09:19:53Z
@f3channel988,KOK SAMA AL GK KETAHUAN YA?,2023-12-18T09:16:43Z
@wawanzrt4924,Menhan lagi sibuk..,2023-12-18T08:48:56Z
@TMFITRI,Menurut saya mending csri negara lain saja jangan mengungsi di NKRI,2023-12-18T08:45:32Z
@cakrawalla8017,Bom aja langsung kapalnya.....biar ga balik lgi,2023-12-18T08:09:26Z
@jajangrangga4708,Usir aja,2023-12-18T08:06:48Z
@MarianusGuna-jo2eh,Nah kan. Memang licik aslinya,2023-12-18T08:04:24Z
@RusjnamSulo,Kumpul yg laki kirim ke OPM,2023-12-18T07:48:14Z
@trianina5359,Usirrrr,2023-12-18T07:30:18Z
@user-wq7se4cl1q,Usir aja jangan sampai ada diindonesia,2023-12-18T07:22:06Z
@gustinaputri3535,Antek2 amerika tu.. usir lah,2023-12-18T07:11:44Z
@ucumansyah5909,Coba ormas langsung lah usir,2023-12-18T06:43:27Z
@tutik8248,apa tugas menhan dan angkatan laut Indonesia.pengungsi Rohingya bisa keluar masuk seenak jidat nya. bisa di bayangkan kalau musuh yg masuk perairan Indonesia.......ck ck ck makan gaji buta,2023-12-18T06:36:26Z
@geishyahunter9677,Tenggelam kn jgn kasih ampun jd beban bg rakyat dan pemerintahan yg lemah,2023-12-18T06:04:14Z
@pujianto204,Itu kesalahan angkatan laut,2023-12-18T05:02:48Z
@rikirinanda1084,Usir penyusup,2023-12-18T05:01:28Z
@Szs942,Wajah wajah licik sudah terlihat😂,2023-12-18T04:20:58Z
@sumiatisulis9044,"sepertinya ada oknum oknum yg memanfaatkan mereka, mencari keuntungan dari para pengungsi",2023-12-18T03:45:30Z
@asnahasnah5662,Patroli laut kemana dia ya,2023-12-18T03:32:43Z
@vivianyumnadylanfamily1162,"Licik, ga ada akhlak",2023-12-18T03:02:59Z
@MasRoup-r2y,Ayo Bu Susi.. Tenggelam kan..,2023-12-18T02:47:31Z
@MasRoup-r2y,Ini memang cara2 maling...,2023-12-18T02:46:33Z
@cahyaafif8539,TNI AL apa kabar??? 😮,2023-12-18T02:32:07Z
@aleaolshop3266,Tentara AL kemana semua .. bu shusi jadikan lg mentrii kelautan,2023-12-18T02:18:37Z
@lutfiibrahim_as,"TNI AL ngapain aja, orang asing bisa masuk gampang gitu. Tenggelamkan",2023-12-18T01:36:51Z
@Yassdi122,Suruh mrk ke pulau madura aja,2023-12-18T01:21:26Z
@YuliAismuhammad-bx2ws,Ngapain si laler ... Laler tetap lah laler mau kecil mau gede bakalan bawa penyakit nanti nya ..,2023-12-18T01:00:08Z
@idrishude3003,Bgmana kalo lu pade di posisi org2 rohing ya..,2023-12-18T00:58:39Z
@RohiliAzib,Polair nya kemana?  tarap hidup di perbaiki sm presiden tiap tahun naik berlipat lipat.,2023-12-18T00:57:42Z
@syalalalaitsumorounoii9802,"Kalo begitu lain kali tuh warga aceh kalau lagi berlayar terus liat kapal Rohingya harusnya siap&quot;bawa obor, terus lempar",2023-12-18T00:38:59Z
@Daryanto-j3o,Pemerintah.yanmar.gemana.warganya.pada.kabur.apa.memang.warga.itu.pada.malesan.kerja.tapi.madanya.popsi.nya.banak.mungkin.di.yamar.kurang.makan.s,2023-12-17T23:31:22Z
@Daryanto-j3o,Ini.pemeritah.indonesia.bgmn.gak.ada.tangabpan..yang.serius<br>.ibarat.nanam.padi.kaluk.ada.burung.makan.padi.itu.yang.rugi.yang.nanem.padi.itu.ikaluk.pemeritah.lambatnanganuni.nya.bahaya.ini,2023-12-17T23:27:12Z
@jimmynestan9121,"jika tidak mau di usir, jangan di kasi makan",2023-12-17T23:26:53Z
@haddy7503,Perahu butut aja bisa lolos masuk indo gimana rudal..pusing pusing,2023-12-17T23:07:31Z
@adet_putrarimba,Jangan jangan ntar mereka di kasih ktp trus nyoblos . Kan deket deketpemilu ini hmmmm ..,2023-12-17T23:01:35Z
@TediSantoso-y7f,UNHCR. knp diam aja. pulangkan dong. bikin resah warga Aceh/ ujung nya bikin ulah mereka,2023-12-17T22:56:13Z
@awanherex9443,Sampahhhhhhh,2023-12-17T22:46:02Z
@AjiMukti-w7b,TNI polri kemana saja,2023-12-17T22:35:51Z
@sandipramayoga1995,Bom aja kapalnya,2023-12-17T22:31:21Z
@Ferry.615,Ini bukan imigran. Tapi perusuh yang wajib di buang dari NKRI,2023-12-17T22:27:18Z
@Kasihsayang948,Loh kata.x seiman? 😂,2023-12-17T22:20:05Z
@m27cndy20,pemerintah kurang tegas... <br>hidup udah susah cari kerja malah orang asing masuk.,2023-12-17T22:09:49Z
@mrcingmeow,Muka ngak kenal undang² negara...halau aja,2023-12-17T21:27:27Z
@totokz125,"YA MMG SDH DI RENCANAKN JAM BRP MASUK, dll",2023-12-17T19:21:40Z
@gungungunawan8853,Percuma kapal perang banyak radar canggih cegah gini saja gak berguna bubar saja TNI AL,2023-12-17T19:11:29Z
@ucan4147,"Kok bisa y perairan indo kemasukan orang asing, visa harus ad bukan y 😂, adakah penjaga perbatasan",2023-12-17T18:42:54Z
@nyonyaresa9911,"Jangan bahas rohingnya, saya muak!!",2023-12-17T17:48:53Z
@KAMP_Indonesia,tarik balik kapalnya giring balik ke negaranya,2023-12-17T17:37:56Z
@NadiaRadinka-p3i,Suruh mi plngg di kampung nh mau ap di Indonesia. Indonesia saja padat skli mi penduduk nya mou sedeh nah tambah2,2023-12-17T17:22:49Z
@rahmatdoni9467,Usir aja rohingya itu keluar dari Indonesia ini,2023-12-17T17:13:21Z
@darmawan8811,Tni AL tolong operasi di aceh.. masa kecolongan gthu,2023-12-17T17:12:34Z
@krisnanugraha2727,Pergi kalian mony3t.....,2023-12-17T16:58:08Z
@rey_san48,ADA YG TAU KENAPA HARUS DI ACEH?,2023-12-17T16:56:12Z
@gortako4208,Bijimana... Ketegasannya,2023-12-17T16:45:42Z
@aiskho2735,Ingat yazud dan mazud apakah ini tanda tandanya !!,2023-12-17T16:40:48Z
@aiskho2735,Ingat yazud dan mazud apakah ini tanda tandanya !!,2023-12-17T16:40:35Z
@AlfonsiusAsmuruf,Udh terima sj... <br>Kan sesama saudara muslim<br>Dlu demo bela&quot; <br>Skrg knp di tolak?,2023-12-17T16:31:08Z
@Tasyatjwan88,Kata bu Susi &quot;Tenggelamkan&quot;,2023-12-17T16:26:28Z
@abangmuhibb1740,Jangan mengadu domba kami dengan saudara muslim kami sesunguya sumbermu dari Israel yg mengendalikanmu  adu domba cenel Israel peropa ganda,2023-12-17T16:23:28Z
@januarsahara7341,Gak kebayang betapa rapuhnya pertahanan.. pantes ajaa narkoba bisa tembus ke indo... mirisssssss.... prrsiden gak ada evaluasi yaa terkait pertahanan di laut....,2023-12-17T16:20:00Z
@sunatarosuna1560,"Usir pulangkan saja bikin rusuh, pasti akan jadi beban dan masalah sosial nantinya.😡😯😶",2023-12-17T16:13:52Z
@jamal1484,"Mereka sengaja itu,kirim ke negara asal aja",2023-12-17T16:12:29Z
@Gischa-midlane,"Kan saudara klian,kok di usir lagi😅😂",2023-12-17T16:06:58Z
@NazuraBengkulu,ROHINGYA BANGLA INDIA ITU SAMA AJH ..KLW UDH DI KASIH KESEMPATAN MALAH SE MENA2 DAN BELAGU...CONTOH ORNG BANGLA DI MALAYSIA BNYK DN SO,2023-12-17T16:03:56Z
@AsugiAji,Usir aja mereka,2023-12-17T16:02:30Z
@brokenrose-xw5rs,"Usirr,",2023-12-17T16:00:29Z
@geraldinsetiamuslim4367,Usir🎉🎉,2023-12-17T15:59:26Z
@jemyfernando5017,Tembak pake roket aja,2023-12-17T15:58:07Z
@mochsholeh2911,Usir saja mereka...gak butuh,2023-12-17T15:56:54Z
@cinematography828,Usirrrr bosssss,2023-12-17T15:55:05Z
@wayanmerteyase9087,ini masalah Serius ini,2023-12-17T15:54:31Z
@agusagus865,Usirrrr dari NKRI,2023-12-17T15:49:46Z
@ak-kq2bp,Kenapa nggak di korim ke pengurus pengurus unhcr saja. Dia yang dapet untung rakyat yang menanggung beban,2023-12-17T15:47:05Z
@agusprio7360,Kembalikan ke asal.<br>Udah minta jatah makan banyak.di kasih duit.<br>Masih aja ga tau terima lasih.,2023-12-17T15:45:09Z
@uliesesjepe9821,kasi rudal agar mereka menjauh,2023-12-17T15:40:19Z
@RizkyMuhamad-i6s,"Serahin aja mereka sama Komnas HAM , bila mereka menolak , berarti Komnas HAM cuma omong kosong !!!!",2023-12-17T15:38:09Z
@setengahjiwa7858,"kaga usah di baek&quot;in klo ujung&quot; na bikin resah,,rakyat sendiri msh bnyk kebutuhan drpd rohingya...usiiiiiirrrrrr",2023-12-17T15:29:51Z
@Mangatur-fe7ig,Suru balik LG kenegaranya bikin semak aj itu.,2023-12-17T15:29:49Z
@garrymahdavikia,"segera Usir,bila perlu Tenggelam kan sekalian dengan kapalnya,biar Jera tdk menginjak-injak Kedaulatan Republik Indonesia ...dan Stop berdatangan ke RI ⛔🇮🇩",2023-12-17T15:27:19Z
@dayangsaras6353,TENGGELAMKAN ❗❗❗,2023-12-17T15:26:36Z
@sevendot-us9qc,TNI AL sekarang LEMAH.,2023-12-17T15:24:05Z
@kaumjahiliyah8744,PENJAGA PERAIRAN MANA?,2023-12-17T15:16:11Z
@mrq0618,Usir aja udah,2023-12-17T15:12:20Z
@josephputra4782,"Mau ketawa takut dosa, dulu ada tagar <a href=""http://www.youtube.com/results?search_query=%23saverohingya"">#saverohingya</a> sampai mau boikot sea games Myanmar....sekarang <a href=""http://www.youtube.com/results?search_query=%23usirrohingya"">#usirrohingya</a><br>Bangsaku...bangsa munafik 😅😅😅",2023-12-17T15:10:41Z
@wiyono9693,"Stop pengungsian ilegal,,, yang benar orang Rohingya harus punya paspor dan visa kerja yg resmi biar tidak jadi pengangguran dan minta bantuan dari negara lain,,, harus jadi tenaga kerja di perusahaan luar negeri,,, nanti orang Rohingya ekonomi bisa stabil,,,",2023-12-17T15:09:06Z
@danisaputra4973,Usirrrr...rakyat sendiri aja masih melarat,2023-12-17T15:08:16Z
@syamcantik8926,Gk kebayng yg mabukan naik kapal kyak it,2023-12-17T15:05:39Z
@martinsuratin3770,TNI AL KEMANA OE..KOK BISA GAK DI CEGAH,2023-12-17T15:04:23Z
@anakgabut6315,"Knpa gak pada pegang golok celurit,,, acungin rame rame dipantai menolak pasti mereka ketar ketir putar balik😂,,,,  gak ada ham klo rakyat aceh bersatu melawan,,, berharap polisi dan tni mah susah itu udah susah",2023-12-17T15:02:42Z
@hisyamattanwir4115,usir aja,2023-12-17T15:02:28Z
@NinaHampurlina,Awas kayak israel nanti ditolong gak tau diri,2023-12-17T15:00:26Z
@zhafirazhafira9766,usir saja mereka. indonesia sudah terlalu baik. numpang terus kapan mandirinya. orang sudah aman pulang ketempat asalmu.,2023-12-17T15:00:08Z
@TediEpendi-r6o,Tolaakkk !!!,2023-12-17T14:58:22Z
@zulkifliahmad9411,Harusnya ditenggelamkan sebelum mendarat ketepian,2023-12-17T14:55:32Z
@zulkifliahmad9411,"Dimana petugas pantai perairan Indonesia tak bisa mencegah&amp;mengusir kapal asing mendekati pantai Indonesia,kok bisa sampai kedaratan??",2023-12-17T14:54:42Z
@langitbiru1519,Pak TNI AL ...tolong laaah,2023-12-17T14:50:52Z
@sandipramono6795,Udh kuk covid aja.. makin banuak setelah diterima sedikit... Dan gak tau malu apa lagi terimakasih,2023-12-17T14:48:38Z
@wapr404,USIR!! MEREKA BUKAN TERDAMPAR TAPI MENDAMPARKAN DIRI,2023-12-17T14:41:46Z
@DodiOdi-e8b,Heran polairud sama tni al kemana ya .. kalau mereka bawa narkoba atau barang terlarang .. gampang masuk indonesia ..,2023-12-17T14:40:09Z
@yuniandriheruwibowo2388,Usir m tolak rohingnya di bumi nkri..n unhcr suruh pergi jg...enak aja asal buang&quot; org ke negara org lain...ini nti malah jd masalah bsr..org jenis dia orgnya brengsek n malas kerja...,2023-12-17T14:32:01Z
@marioefendi9845,Usir aja,2023-12-17T14:31:51Z
@battosaivrindafan4104,Usir saja,2023-12-17T14:25:39Z
@zahrakhan4842,Mereka jorok jorojk.kotr bau .....ngpain nmpung pengungsi kek gtu ...,2023-12-17T14:22:39Z
@zahrakhan4842,Usir usir usir...,2023-12-17T14:21:41Z
@goldencore2614,Sudah taruh saja di pulau buru silahkan di sana oknum tni berbuat sesukanya,2023-12-17T14:19:52Z
@NGAKAK-c4h,apapun alasannya uir aja biar gak kayak israel nanti,2023-12-17T14:18:21Z
@purworupo6087,usir aj..suruh balik ke negaranYa...,2023-12-17T14:18:19Z
@setiajaya2075,"Sdh tau bnyk yg datang tujuan aceh knp kekuatan maritim kita santa2 saja, jauh sebelum nya hrs diusir",2023-12-17T14:17:57Z
@WahyuHidayat-fc6jr,"pol airut,dan tni al aya bertindak",2023-12-17T14:15:21Z
@koni4588,ditolak aja ! warga harus kompak,2023-12-17T14:09:02Z
@W.U.A-x8e,Yg koment usar usir usar usirr.  Coba dah kesana ndiri usir sendiri. Bisa kgk di chat mah gampang usar usir usar usirr.,2023-12-17T14:07:05Z
@bukhoriputra6427,Tarik lagi ke tengah laut,2023-12-17T14:05:52Z
@naziaaulia2022,"Kl pemeritah tidak sanggup mengusir,Biarkan masarakat yg mengusir mereka",2023-12-17T14:00:53Z
@martlaia8843,"Seiman neh....<br>Ada mulut2 sampah yg selalu melontarkan SAVE ROHINGYA, Eh ketika sampai di indonesia mulut sampah tadi mau husir yg seiman ke negara asalnya....<br>Apakah sampah palestina juga begini ya..?",2023-12-17T13:58:50Z
@moc_fadil,(penolakan) pembohong,2023-12-17T13:58:40Z
@suparmanparman8943,Inilah bukti bahwa kedaulatan wilayah zona Indonesia sangatlah lemah sehingga penyusup rohingya mudah masuk ke wilayah Indonesia,2023-12-17T13:56:22Z
@putrabagusferdiansyah5991,KLO bandel y d Bante aj bosssssssssssssssss...ledakan kpalnya pas MW  brsandar,2023-12-17T13:50:14Z
@DeviDevi-ls2si,Usir aja.. Kasian orang aceh.. Lama kelamaan bisa² orang aceh yg tersingkir kan.  Karna  kelicikan nya dia,2023-12-17T13:46:20Z
@Yusuf-z6i1f,Andai aja indonesia punya senjata anti musuh yg menembak otomatis di setiap laut Indonesia,2023-12-17T13:46:20Z
@seribu_doa,"Itu namanya pendatang gelap, bukan terdampar, pulangkan ke negara nya",2023-12-17T13:45:39Z
@ahmadafandi2560,"Tembak, bakar",2023-12-17T13:43:30Z
@firdausdika9834,Dibom aja kapalnya,2023-12-17T13:38:00Z
@gimanahkmad2486,WARGA ACEH PAYAH GA BERANI SAMA ORANG PENDATANG ROHINGINYA...MASA TUAN RUMAH KALAH SAMA PENDATANG DARI LUAR NEGRI LAGI,2023-12-17T13:37:55Z
@Fahrudin-vm6bw,Siapapun orang asing bisanya merusak,2023-12-17T13:37:07Z
@Fahrudin-vm6bw,Usir aja g perlu warga asing masuk d indonesia ...kita bisa hidup tanpa orang asing,2023-12-17T13:36:39Z
@utamivanesha919,Knp cina menghabisi rohingnya...  Mungkin ini alesane,2023-12-17T13:36:38Z
@muhammadsafarismail661,Siapa yang mau memburu kepala orang Rohingya!??😂,2023-12-17T13:36:07Z
@widodo808,"Keamanan laut NKRI ko mudah banget dimasuki kapal asing y, itu pun cuma kapal pengungsi lho...",2023-12-17T13:35:51Z
@idrizzul4747,Saya mohon untu kapolri sama TNI usir,2023-12-17T13:33:24Z
@OMdimas212,Fix TNI AL nya g guna.. Pantes aja barang narkoba dr luarnegeri bisa masuk,2023-12-17T13:32:33Z
@Fahasbiy,Usir mereka!!!<br>Pengungsi ngelunjak gk ada ada sama sekali..,2023-12-17T13:22:45Z
@JonathanMike-x4t,"KERJA MENHAN APA ?!?!?!?!<br>KOK LOLOS MASUK !!!!<br><br>AIIZZZZZ OGAH AH PILIH PRABOWO , YG GINI AJ GAK BECUZZZZ",2023-12-17T13:21:40Z
@hendridarmawan7787,Angkatan laut dan polairud kemana ya harus mereka di garda depan yg menolak bersama dengan masyarakat,2023-12-17T13:20:37Z
@fajriwahyudi4985,"kalau masih bu susi,udah hbs tuh di tenggelamkan",2023-12-17T13:18:47Z
@CaraQuArena,Ini gimana sih. Mana tni mana ini. Emang ga ada yg jaga padahal udh sekian banyak yang datang.,2023-12-17T12:56:56Z
@NanangKun17,"Berita ini&quot; mulu tp gaada tindakan dri pusat,,",2023-12-17T12:54:38Z
@ImanNu-rn6mh,PEMERINTAH PUSAT HARUS SEGERA MENGELUARKAN ULTIMATUM AGAR PENGUNGSI2 ASAL ROHINGYA INI TAK MASUK KE AREA PANTAI INDONESIA DIMANAPUN ITU...<br>AGAR SUPAYA TNI BISA MENGHALAU DI TENGAH2 LAUT SEBELUM MENGARAH KEPANTAI INDONESIA...<br>NEGARA KITA INI BANYAK RAKYATNYA YG KESUSAHAN..NGAPAIN SOK SOK AN..BANTU WARGA NEGARA LAIN,2023-12-17T12:54:11Z
@muhammadmuslim5721,"Kirim ke Papua, masih luas disana untuk di huni",2023-12-17T12:43:32Z
@PakArifin-k3g,Satu kata usir,2023-12-17T12:09:02Z
@danvocal_8650,Usiiirrrrrrr,2023-12-17T12:04:57Z
@zakizin586,"Ko ketahuan sama tni al, au dll..",2023-12-17T11:31:59Z
@limhendra8526,"Laut kita bisa seenakny di lalu lalang sama tamu tak di undang,klo di serang israel ramai2 pakai perahu😂 bisa2 kena jajah 😊 wele2 gmn ini",2023-12-17T11:03:00Z
@randiriswandi6474,SURUH BALIK LAGI. JANGAN SAMPAI DI BIARKAN. MEREKA MALAH BIKIN RUSUH,2023-12-17T11:02:58Z
@NajwaAziliaputri,Rohinia seperti ular ngaku Islam usir aja ular2 itu,2023-12-17T10:58:18Z
@ditaagian9204,Indonesia lemah..usir tak usah beri makan.jika perlu di ledakkan jika masuk perairan indonesia.biar para pengungsi yg lainnya berpikir sejuta kali jika masuk perairan indonesia,2023-12-17T10:54:37Z
@adindafamily3305,"Klo pemerintah gk bertindak, berarti pemerintah emang udah memberikan persetujuan buat orang-orang ilegal ini tinggal di Indonesia, bahkan wapres aja udah mau ngasih pulau segala. Harapan terakhir cuma rakyat melakukan revolusi sendiri dan mengusir mereka secara langsung",2023-12-17T10:53:29Z
@shakasanur4232,kemana aja pasukan TNI nya,2023-12-17T10:53:28Z
@shakasanur4232,usir dan kembalikan ke kampung halamnya bangladesh,2023-12-17T10:53:06Z
@kntuckyfm,AL ngapain aja,2023-12-17T10:43:45Z
@bellameilan4544,AL kmnaaa,2023-12-17T10:23:25Z
@assrowahyudi850,BANTAI AJA ETNIS ROHINGYA....DARIPADA BIKIN MASALAH DI NKRI,2023-12-17T10:21:37Z
@RhaMaidaBLash,Mentri pertahanan kita pa sudah pansiun.,2023-12-17T10:11:16Z
@user-wn9wg5jq7z,"kalau pihak pemerintah nya ngg tegas, percayalah mereka bakalan bertadatangan lgi.<br>lama² kelamaan Kalu mereka sudah mendiami di aceh, bisa² nnti penduduk pribumi asli aceh nya, bkalan di perlakukan seperti pendatang.<br>ingat kejadian seperti ini itu bukan sekali 2x, sudah sering, bahkan ada yang sampe seperti penjajah, mereka cuma dengan modal alesan terdampar, di kasih tempat, penduduk aslinya malah di usir²🤦<br>ambil tindakan dri skrang jangan di nanti² kalau bisa, sebelum nnti menyesal",2023-12-17T09:50:09Z
@user-ik6dh3fw8y,Jangan sampai rohingya mendarat langsung usir saja rakyat aceh harus berrsatu dan kompak,2023-12-17T09:47:05Z
@trydlast9623,"Tag Menhan ,, lagi sibuk kampanye",2023-12-17T09:42:27Z
@Leoo-fp6lb,terbangkan lagi ke Bangladesh gitu aj ko repot,2023-12-17T09:27:49Z
@SupriyantoPriyanto-y8s,Jgn dikasihani modus,2023-12-17T09:25:14Z
@mashudionodion9365,Ini ada bajingan2 yg mengatur pendaratan mrk !!!,2023-12-17T09:23:59Z
@egibudi7218,Usirrr mereka perusuh,2023-12-17T09:21:46Z
@tjandraanugrah4506,Memangnya Mentri Pertahanan melalui Angkatan Laut gak berani ngurus Rohingya ini ?,2023-12-17T09:19:48Z
@devicolous,Kami rakyat Indonesia menolak keras pengungsi rohingnya.kembalikan mereka ke asalnya.,2023-12-17T09:17:41Z
@yudiariady,Mana penjaga samudra Indonesia... AL... Sampe kecolongan gitu....,2023-12-17T09:17:13Z
@ninosen2156,Kirim mreka ke arabia,2023-12-17T09:15:58Z
@mochamadyasin-do7vq,"Peristiwa ini udah berulang kali , tapi gak ada tindakan apa apa dari pemerintah maupun ALRI , seolah olah membiarkan semua terjadi ? aneh ,,,,,,,ada apa ini sebenarnya?",2023-12-17T09:11:49Z
@baretgamer,Balikin ke bangladesh dan myanmar itu urusan kedua negara tersebut,2023-12-17T09:06:17Z
@rasnorasno4896,Usir dan tolak,2023-12-17T08:50:02Z
@jamesssss-if8tm,L,2023-12-17T08:38:01Z
@antipecah185,Polair &amp; tni angkatan laut tolong halau rohingya di tengah laut agar tdk bersandar di tepi&quot; laut indonesia,2023-12-17T08:34:44Z
@marshaseh1245,Tenggelamkan,2023-12-17T08:25:14Z
@trisusanti7890,goooo ouuutt from Indonesian,2023-12-17T08:17:08Z
@MimiHasmiyati,Usir ajah ngapain nampung orang2 yg gk tau diri,2023-12-17T08:17:02Z
@sutrisnobambang8649,Kapal nya di ledak kan kan gampang.,2023-12-17T07:48:25Z
@MuhammadDwiSantoso-i9e,Bagusnya di pekerjaan kan aja. Klo gk mau kerja suruh pulng,2023-12-17T07:44:35Z
@Dedi-k7o,Warga yang harus bertindak,2023-12-17T07:25:33Z
@buayaterbang8195,"liat aja nnti rakyat bergerak, abis tuh",2023-12-17T07:23:28Z
@Markenyongdc,Koq g dibakar aja kapal sm penumpangnya,2023-12-17T07:15:03Z
@okisnimpuno3594,Pemerintah indonésia mengurus warganya sendiri sebanyak +/- 270 an jt..... masih mau ditambah lgi dgn pendatang ilegal? ...... MIKIRRRRR.....,2023-12-17T07:13:13Z
@SpicyWee-be2fw,"* Konon negara kita Negara yg besar dan berdaulat,Tentaranya TANGGUH.ngadepin Emigran Rohingnya adja MELEMPEM...",2023-12-17T07:12:40Z
@Chan037Chan,ayolah itu kn sdra kalian wkwkwkw di tmpung lah skalian wrg plestina di tmpung wjwkw,2023-12-17T07:07:41Z
@I満杯厚い,Usir saja jangan jadikan Israel kedua🤺,2023-12-17T07:06:36Z
@Mr.j2513,palestina 2,2023-12-17T06:52:33Z
@bibitunik1012,kalo g d antisipasi 10 tahun mendatang aceh the next prindavan,2023-12-17T06:43:26Z
@SudanaSSalim,"Lemah dan mudah disusupi..pertahanan dan keamanan kita, menteri pertahanan wajib bertanggung jawab !!!",2023-12-17T06:40:41Z
@anggarizky5781,Tembak aja tenggelamkan klo maksa masuk knp takut sih,2023-12-17T06:38:32Z
@royalknight5288,usir warga rohingya calon penjajah....suru pergi ke negara lain aja,2023-12-17T06:32:26Z
@rudymichael174,TNI gak ada yang berjaga di perbatasan laut indonesia ??,2023-12-17T06:23:23Z
@GiminSansan-el6pp,Usir Rohingya secepatnya dengan tegas..,2023-12-17T06:19:17Z
@Supartini-cc8kp,Harus di jaga ketat itu .,2023-12-17T06:17:20Z
@maftuhinamar3021,Usir.pemerintah ngapain aja sih,2023-12-17T06:08:44Z
@marubahermanto4922,Ini smua ulah anis yg menginjinkan Rohingya masuk ke indo,2023-12-17T06:07:05Z
@ahmadshulton2148,ANGKAT LAUT INDONESIA BP TNII TOLONG USIRRR MEREKAA.KNP MERKA BISA LOLOS.,2023-12-17T05:57:35Z
@ahmadshulton2148,UDH USIRR AJA MANUSIAA..TIDA TW DIRIII.USIRRR JAUH2.AYO KOMPAK SEMNGATTT,2023-12-17T05:56:04Z
@redmihp9200,wajib usir orang asing ...,2023-12-17T05:54:20Z
@AlpraZolammersi,Jadi pengen ngejual ginjal mereka,2023-12-17T05:51:33Z
@herusaputra5517,Kapal ye mau bersandar sambitin baru... Pasti kabur😂😂😂,2023-12-17T05:50:48Z
@susyantoyanto4063,Tarik lagi ke samudra lalu di ledakkan beres deh,2023-12-17T05:41:40Z
@kanaya6747,Harusnya langsung di tembak pakai RPG pas di atas kapal,2023-12-17T05:38:12Z
@Piwpiw_Cukurukuk,menurut kabar dari sosmed<br>bahwa negara indoneaia sangat baik<br>apalagi orang&quot;nya <br>palestina saja di bantu sampe di buatin rumah sakit ya<br>bantuan kemanusian ya ke warga palestina....<br>apalagi warga rohingya yang kaum muslim yg terdampar kata lain ngungsi<br>padahal yg ga perna nemu aja di bantu apalagi kehadiran kaum rohingya...<br>hidup rohingya hidup rohingya,2023-12-17T05:33:15Z
@badrisaputra6714,Jangan kasih tinggal,2023-12-17T05:31:30Z
@Santer546,Usir atau tenggelamkan,2023-12-17T05:30:44Z
