Author,Comment,Published At
@wisatakuliner122,Mafia perdagangan manusia illegal trading tanya mrk sudah bayar ke cukong pengirimnya,2023-12-07T07:06:52Z
@alekferdian-ti9en,"Jika Pemerintah mereka sendiri mengusir Untuk apa kita bantu.? Pengusiran oleh pemerintah mereka tentu setelah menilai kaum ini tidak benar..Pemerintah agar memberi tahu UNHCR(PBB) Agar bisa dipulangkan kembali ke negaranya.ini kaum kayaknya gak ada Akhlak,Tak tahu terima kasih..Jika PBB mengelak dgn masalah ini, USIR Saja dgn Paksa..",2023-12-07T07:06:48Z
@ys6053,Bagaimana penjaga pantai. Kok ompong gini,2023-12-07T07:06:45Z
@DianPurnama-ef5pb,TNI harus jaga...terutama AL perairan kita..dah pulangkan pake kapal besar selesai sambil di jaga Al sampai tujuan ga ribet kok..malah dibikin ribet..,2023-12-07T07:06:39Z
@larembatoe2488,Ngapain susah mikir cari solusi...jelas ini pelanggaran imigrasi ... Tinggal deportasi...apa susahnya,2023-12-07T07:06:34Z
@JJ-wd1jg,Kesempatan buat capres save Rohingya,2023-12-07T07:06:29Z
@sigitandisatria1261,"bukan mau bela orang rohingya, tapi coba dipikir lagi. kalo mereka buang hajat sembarangan, emang mereka begitu datang langsung ada MCK yg memadai untuk mereka? TIDAK. mereka jumlahnya ratusan sampai ribuan, tentu soal MCK akan jadi persoalan. mending langsung tegas halau kapal mereka ditengah laut, sama seperti yg dilakukan negara-negara ASEAN lain.",2023-12-07T07:06:23Z
@estiyuni4907,Pantas mereka di benci di negaranya.. Orangnya susah d atur dan tdk punya adab,2023-12-07T07:06:01Z
@awansetiawan-uf9bd,Kemana aparat keamanan kita yg menjaga laut NKRI,2023-12-07T07:05:55Z
@soissudarso988,Kelihatan daerah tutorial laut kita kopong.. kapal kayu aja bisa masuk.. apa lagi kapal selam nuklir..,2023-12-07T07:05:49Z
@anonymadalahanonim,Harus di genosida ini mah. Dunia damai tanpa rohingya,2023-12-07T07:05:42Z
@allifziggy9559,Polisi air TNI AL..kmna or kok bisa lolos berkali2 gmna klau kapal teroris yg menyusup apa gak bakqlqn hancur lebur ????,2023-12-07T07:05:33Z
@Arries525,Wahai para Pejabat di Pemerintahan Daerah n Pusat Jangan Salah kan Masyarakat Ya Apabila nanti Masyarakat Mengambil Tindakan Sendiri Yg Lebih Keras n Anarkis kepada Imigran Ilegal Rohingya apabila Pemerintah n Aparat Kepolisian n TNI AL Tidak Secepatnya Mengambil Tindakan Tegas terhadap Rohingya,2023-12-07T07:05:16Z
@muhamadabdulaziz2031,"Indonesia menolak keras pengungsi Rohingnya mendarat di Indonesia terutama di kota Aceh Sabang dengan alasan apapun, kepentingan Negara Indonesia kedepan jauh lebih penting, jangan sampai tanah air kita terjajah dengan dalih alasan apapun  1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 x semoga pemerintah pusat segera ada tindakan !",2023-12-07T07:04:47Z
@hasbullahhasbullah3122,Usir saja segera nanti bawa virus covid,2023-12-07T07:04:32Z
@wahyudarmawan1412,"Kalau pengungsi buang hajat sembarangan, kembali kan lagi ke mereka 2 kali lipat",2023-12-07T07:04:29Z
@wisatakuliner122,Trus apa fungsi batas laut klo mudahnya kapal asing masuk indonesia illegal,2023-12-07T07:04:21Z
@mattrawijaya4497,Kemane tuh penjaga pantai...?. Koq bisa masuk dgn mudah ke wilayah indonesia. Terkesan tdk adanya penjaga dilaut perbatasan. 😂😂😂.,2023-12-07T07:04:17Z
@EasyYummy-ho1gf,"Hak warga NKRI untuk tidak menerima pengungsi rohingya , usir !",2023-12-07T07:04:06Z
@Apasajaboleh-il7bi,Indonesia juga lagi susah(krisis) <br>Nambah² masalah aja,2023-12-07T07:03:56Z
@KeyekErik,Usir saja bang jangan kasih ampun,2023-12-07T07:03:55Z
@andiksahudi160,Usir...biarin mampus di laut,2023-12-07T07:03:13Z
@mahmudinmarali7280,"Aneh ya, kemana saja para penjaga laut negeri ini ? Kok bisa ya ada kapal asing masuk tanpa diketahui oleh aparat yg dipercayakan untuk mengawal lautan indonesia. Apa sudah tidak mampu lagi pemerintah ini untuk menyediakan solar bagi kapal kapal patroli ?",2023-12-07T07:03:11Z
@hudadarmawan6785,Itu salah pemerintah yg tidak tegas.......kalau pemerintah tegas kembalikan mereka ke negaranya.......,2023-12-07T07:02:59Z
@tienrusy9533,Usir manusia2 jorok rohingya dari wilayah Indonesia..segera.,2023-12-07T07:02:52Z
@andreasrajagukguk856,😆😆😆😆 baru tahu ras tamil JOROK - RAKUS .,2023-12-07T07:02:42Z
@rudiyansyah3235,Usir woy,2023-12-07T07:02:32Z
@sufrizal2301,di mana polhut kok bisa lolos,2023-12-07T07:02:25Z
@dedywidiyansyah-pp2wl,kalau cabul gk ada kata kemanusiaan,2023-12-07T07:02:18Z
@JJ-wd1jg,Baru tau ya dia kalau buang hajat gak pernah disiram biarpun ada air,2023-12-07T07:02:05Z
@afannur8357,Masyarakat kita juga miskin.knp harus tambah masalah,2023-12-07T07:01:58Z
@Gie31405,"Mmg etnis ini karakternya gtu, sudah bnyk berulah di Malaysia",2023-12-07T07:01:57Z
@zahrah415,Mereka bkn penggunsi tp org² yg di seludupkan masuk ke indonesia dn mereka membayar utk penggakutan..bangla yg menjadi tekong dh di tangkap dn ada yg melarikan diri..gara² beberapa org bangla yg ingin untung Indonesi tergadai dn rakyat pening menghadapi warga asing,2023-12-07T07:01:56Z
@sutrakarlina2563,Usirrrrrrrr segera sebelum seperti di Malaysia,2023-12-07T07:01:53Z
@afderihasbullah7644,Duhh ya allah gatau diri,2023-12-07T07:01:39Z
@senpaimost2628,real living benalu,2023-12-07T07:01:22Z
@eaglefliesalone4211,USIR ROHINGYA!!,2023-12-07T07:01:22Z
@tombak.921,kutub selatan masih kosong! buang aja ke sana ngapain di tampung di wilayah RI,2023-12-07T07:01:18Z
@shalsaaldi8830,Mana gebunur Aceh. Coba selesai malah Rohingya. Jangan kou diam. Gebernur Aceh kayak binatang otak ngk tau pakai,2023-12-07T07:01:12Z
@umianturi4370,"Rohingya asalnya dari Bangladesh dibawa inggris ke Burma/Myanmar sebagai tentara sewaan/bayaran setelah Inggris keluar dari Burma/Myanmar mereka tidak diakui sebagai warga negara Burma/Myanmar dan diusir. <br><br>Yang menarik ketika mereka diusir oleh Burma/Myanmar mereka mengungsi ke negara tetangga seperti Malaysia, Indonesia, Bangladesh nah uniknya dinegeri asalnya sendiri yakni Bangladesh mereka ga diterima dan ga betah nah disini letak uniknya... dinegeri sendiri saja ga diterima dan mencoba peruntungan di Indonesia.<br><br>Uniknya lagi kenapa mereka tidak mengangkat senjata saja melawan zunta militer di Burma/Myanmar mempertahankan tanah tempat mereka hidup kenapa harus mengungsi... kenapa tanya kenapa ya karena mereka ga sedikit jumlahnya, awalnya saya kira jumlah mereka sedikit jadi ga berani melawan zunta militer di Burma/Myanmar ga taunya jumlah mereka cukup banyak tapi ini malah ngungsi",2023-12-07T07:01:10Z
@dayatkusuma9588,Nah kan udah mulai meresahkan.penduduk asli wilayah yang di singgahi ronghiya mesti waspada dan hati hati.jangan sampai kita gerus oleh mereka.kalo bisa usir mereka untuk kembali ke negara asal,2023-12-07T07:00:27Z
@paijo-wg4mt,Tolak keras mantap,2023-12-07T07:00:25Z
@StickeR_MLBB,"Semoga kebaikan orang lokal, tidak dimanfaatkan para pengungsi ya Alloh",2023-12-07T07:00:22Z
@aliansi_patriot6266,Rohingya blajar agamanya gimana ga bisa di atur jorok cabul pantas banyak anaknya,2023-12-07T07:00:16Z
@JakimJakim-fl6mn,makanya orang orang banyak yg bilang jgn di tampung malah ngeyel alasan kemanusiaan kalau dah seperti ini baru sadar buktinya di malaysia di kasih hidup malah anak orang dia perkosa begitulah rohingia,2023-12-07T07:00:15Z
@matrempit2885,Segera hantar puak² etnik Rohingya ke Malaysi🇲🇾🇧🇩 jer...<br>Kerana kat Malaysi ada 17 NGO back up Rohingya....<br>Pertubuhan Rohingya ( MEHROM ) jugak ada Malaysi🇲🇾 diketuai oleh Zaffar Akmad..<br><br><br>Jom sokong BANGROHMAL...padu<br>Bangla🇧🇩<br>Rohingya<br>Malaysi🇲🇾,2023-12-07T06:59:56Z
@rasyaaya6844,Mengerikannn,2023-12-07T06:59:56Z
@rizwansiswanto1155,Kembalikan lgi ketempat nya<br>Jngn sampai nanti kita menyesal,2023-12-07T06:59:54Z
@yantimulyanti3444,Bisa gak sih klo emng ini jadi beban gk usah munafik <br>klo mereka sebenarny gk perlu ad di Indonesia.<br>Klo memang sampe daerah asli yg dtempati terganggu budaya dan juga lingkunganny.<br>Bwt apa dpertahanin klo cuma  pengen dnilai baik tapi munafik.,2023-12-07T06:59:54Z
@ritasapritasari8694,Iya lah kalau tidak bisa diatif. Nanti lama2 menjajah seperti israel,2023-12-07T06:59:52Z
@errasusapo1963,"Masukan kamp pertanian.. dipagar rapat dan suruh kerja dijaga ketat. Macam kamp konsentrasi.   Daripada jadi beban, lebih baik dimanfaatkan suruh kerja",2023-12-07T06:59:31Z
@sitihidayati9935,Jgn jngn seperti potugis!<br>Niatnya berdagang....eeehhhh taunya menjarah dan menjajah...<br>Dulu portugis dtng lewat laut aceh juga...<br><br>Besok suatu saat rohingnya minta hak tanah...<br>Bisa bisa nanti indonesia dijajah 2X.,2023-12-07T06:59:22Z
@asahingasang377,Jangan di kasi hati nanti nantinya kurang ngajar,2023-12-07T06:59:01Z
@slamethariyadi7582,Serahkan ke felixsiao aja <br>Pasti urusan banglades rohingya beres,2023-12-07T06:58:18Z
@IntanPayong-ny1sj,"Kalau dulu rohingya lari dri Pembantaian atau genocide wajib ditolong, kalau skrang mereka lari dri rumah pengungsian yg uda di sediakan di banglades lengkap rumah, rumah sakit, sekolah, tp mereka gk bersyukur mau hidup enak dan lari ke Indonesia dan mau menetap disini , itu yg harus kita tolak saat ini, tolong kembalikan mereka ke Bangladesh .",2023-12-07T06:58:13Z
@linamarlina1156,Sekenario unhcr untuk mengeruk keuntungan..,2023-12-07T06:58:13Z
@AbuBakar-bx9zs,jgn benarkan mendarat akan datang masaalah   UNHCR akan lepas tangan,2023-12-07T06:58:09Z
@shakaraden,"buang air sembarangan dan cabul itu parah banget ,,,,",2023-12-07T06:58:04Z
@aguswijianto6128,"Dulu 2017 presiden Jokowi sudah menolak menampung Rohingnya 😅. Tetapi diprotes sama pa 212 masyarakat Aceh dan fraksi PKS Sampai muncul tagar saverohingnya dan dianggap Jokowi PKI antek Aseng 😅😅😅😅. Dan sekarang  tau kan 😂 . Kalo mngungungsi kok begitu masiv.  Mereka ini bayar kok ke praktek  penyelundupan manusia. Mending nampung anak2 palestina yg jelas aklaknya santun dan bnyak hafis Qur&#39;an yg berdampak bagus buat anak anak muda Indonesia . Lahhhhh ini sudah jorok😅, sulit diatur, suka berkembang biak. Dan perlu dipertanyakan keislamannya.",2023-12-07T06:57:54Z
@yonkachan421,Usir rohingnya,2023-12-07T06:57:53Z
@mellaroselia6479,Pak jokowi HARUS bertanggung jawab atas masuk NYa para penyelundup rohingya ke aceh. Sebab pak jokowi sejatinya tau kalau negara kita lautan nya lebih luas dari daratan lalu kenapa tanpa penjagaan. Mana tentara keamanan laut kita.,2023-12-07T06:57:40Z
@Arries525,Para Pejabat Pd Lempar Tanggung Jawab,2023-12-07T06:57:32Z
@justeddy1140,"Beda sama palestina mereka mempertahankan tanah mereka, bukan kabur kyk rohingya pertama2   sih baik lama2 sifat asli ketahuan.",2023-12-07T06:57:06Z
@klanglamaklanglama4275,🇮🇩🇮🇩Salam anak rantau tolong kembali kan saja warga rohiniyah ini dari negara kita hanya buat pusing bangsa 🇮🇩ahkirnya nanti Sama Indonesia sendri bentrokkan<br>Memang dimana warga rohiniyah selalu tk balas budi  lama mereka menu dash bangsa dn warga 🇮🇩,2023-12-07T06:57:05Z
@baalawicumapengungsi,"hayoooo pks mana nhyyy pks n kader&quot;nya kok tiba&quot; hilang mendadak, 😂😂😂😂",2023-12-07T06:56:55Z
@AlamRayaShowroom,usir aja dohh,2023-12-07T06:56:45Z
@AzizahYahya-pg6wl,Di malaysia kambing pun disimpan dlm rumah kontrakan  yaitu rumah flet / rumah susun.jorok nya masha allah suka meludah di merata tempat. Dia org mkn sirih,2023-12-07T06:56:42Z
@Aklis-um4en,Gua banyak bertemu bangla... ya mereka pengoto dn jorok...,2023-12-07T06:56:36Z
@Otak_Dangkal,"Pulangkan, usir. Etnis rohingya tak tau Terima kasih. Di Malaysia sudah meresahkan dan arogan kepada warga lokal.",2023-12-07T06:56:34Z
@harjitochanel6913,Rohingya sm dgn Bangladesh...jorok /kotor...apalagi kalo sdh mau makan sirih lbh kotor....😴😴😴,2023-12-07T06:56:32Z
@pedupanajah8513,"Suku kaya gitu buat apa ,dah usir aja",2023-12-07T06:56:27Z
@FranciscusPriambodo-gd1hq,Ngurusi pengungsi rohingya tidak kelar...anehnya..warga +62 malah ngurusi perang israel.<br>.hamas??,2023-12-07T06:56:27Z
@soegiartosoegiarto3934,pengungsi kalau bikin ulah cepat di pulangkan aja,2023-12-07T06:56:21Z
@Pk29-b8d,11 12 Seperti di india  KENCIN DAN BEOL  di sepanjang jalan,2023-12-07T06:56:18Z
@RajaSiregar-h7n,"Menkopolhukam mahpud MD ada misi terselubung kenapa cuma bacot bacot dalam mengurusi pengungsi ini, dia mau ikutin pengungsi untuk memilih pada pemilihan presiden nanti",2023-12-07T06:56:13Z
@terserahlah68,"pemerintah pasti kabur menangani hal yg seperti ini,pemerintah lebih suka mengurus uang masuk kantong nya.",2023-12-07T06:56:04Z
@sansansantoso3165,Penjaga perbatasan nya itu bagai mana???? Kenapa bisa datang terus .apa ga ada penjagaan,2023-12-07T06:55:52Z
@gerarangian8994,JANGAN MERASA ANTI DENGAN MEREKA KARENA ISLAM,2023-12-07T06:55:48Z
@roselupr6215,Sebaiknya diperkuat armada laut RI. Karena bisa dibobol oleh kapal asing,2023-12-07T06:55:46Z
@chaerullahumar8520,Patroli lautnya ngga ada jadi mereka bisa sampai pantai......,2023-12-07T06:55:45Z
@RIProBenny,Mana cocot nya yg kemaren koar2 ngotot cari muka buat nampung ini rohingya?! Nyalah2in pemerintah pulak hahhh,2023-12-07T06:55:40Z
@Fata_18junior,Lama lama bisa bikin batalyon trus ngusir penduduk lokal,2023-12-07T06:55:37Z
@putrolawu311,Manusia gak tau terima kasih jeburin ke laut biar ngambang😂😂,2023-12-07T06:55:28Z
@draken4723,Ketika negara laen nolak rohingye.. Indonesia mendadak jadi superhero + mau ngasih pulau hebat bet dah ama negara nih 😂😂😂😂,2023-12-07T06:55:13Z
@yakienilyassa,Satu kata &quot; USIRR &quot;,2023-12-07T06:55:12Z
@King-xiao-yan,"Usir pengungsi rohingya kami tidak stuju negara ku tercinta di duduki sama org asing yg tidak tau tanda  bertrimakasih nya, apapun nama jenis kmanusiaan atau apa lah kami tidak mau mlihat org asing menduduki NKRI dngn alasan apalah, nnti ujung&quot; nya negara ini jadi sperti israel🇮🇱 ke palestina🇵🇸 masa ya ada org yg terhanyut bertahap&quot; kan gk masuk akal🤦 pemerintah harus usir org rohingya itu dari NKRI ini, masyarakat jadi terganggu dngn kedatagngn rohingya ini yg tidk punya rasa trimakasih yg tidk bersyukur di bantu.",2023-12-07T06:55:03Z
@lenahmeylianah5720,"Etnis Rohingya org ny jorok2,,,gw rasa semenjak kelamaan di kapal laut pd buang hajat sembarangan dn pup ny di lempar ke laut smua tuh 😅",2023-12-07T06:55:03Z
@DSL_Z_,suruh pulang aja ke negara nya,2023-12-07T06:54:58Z
@BadutPemburu,Wkwkwk jorokkk luar biasa jangan sampai beranak pinang nnti warga lokal nikah sama rohingnya kemudian terbentuklah ras indonesia wajah nya mirip vrindavan<br>Lalu populasi nya semakin banyak suatu saat mereka mengakui ini tanah kelahiran kami dan indonesia terjajah lagi (rohing nya menjajah modal air mata palsu ),2023-12-07T06:54:50Z
@Gabriel-jd2ds,"kalo terdampar tu sekali aja , lha ini berulang kali , seperti di sengaja , hati hati nanti akan lebih merepotkan kita , teritama kasihan warga Aceh",2023-12-07T06:54:47Z
@DarkPriest100,"Itulah kebiasaan mereka, yang sebenar susah diatur, makanya tidak diakui oleh Myanmar.",2023-12-07T06:54:37Z
@yuniderhanayanti3755,"Ko makin bnyak,makin berani,makin kurang ajar,di takutkn klo makin bnyak...mereka bisa menjajah negeri ini.bahaya ini...dah melebihi batas kewajaran.segera kembalikn k negara asal.",2023-12-07T06:54:25Z
@sonyyusaku7318,"Pemerintah Bangladesh dan UNHCR sebenarnya sudah membangun kamp pengungsian dan rumah-rumah penampungan sementara buat para pengungsi Rohingya ini di sebuah pulau kosong di lepas pantai Bangladesh. Cuma mereka banyak yang menolak dan kabur dari sana. Akhirnya banyak yg melarikan diri, meminta bantuan para penyelundup Bangladesh untuk naik ke atas kapal yg dijanjikan akan membawa mereka ke negara-negara tujuan eksodus pengungsi",2023-12-07T06:54:24Z
@StickeR_MLBB,Semoga orang orang ini bukan bagian dari zionis,2023-12-07T06:54:18Z
@Mbahkijang53,Tampung ajah di nusa kambangan 😅😅😅,2023-12-07T06:54:04Z
@bungaformosa9946,"Udah numpang gak tau diri, jangan lagi dikasih tempat diindonesiaku ini. Aku aja pingen makan hrs kerja keras dulu, nguli dulu, lah ini dateng2 dikasih makan gratis masih juga kurang, malah minta tanah pula",2023-12-07T06:54:00Z
@devonpil243,"Ya gitulah, dulu sm org j*w* gk suka, pdhl masih saudara sebangsa. gara² gk suka dgn oknum, semua pukul rata, main usir juga.  Giliran warga Negara lain yg gak jelas, di terima dgn sukarela, alasan kemanusiaan.  Pemerintah pusat di acuhkan, belum tau aja gimana karakter org² Rohingya. Sesama muslim sekalipun, kalau mereka tdk menerapkan ajaran Rasulullah dgn baik, mana ngerti Agama. Semoga jadi Pelajaran buat kalian, buat kita semua",2023-12-07T06:53:55Z
@agusgunanawan9376,"Lha ini sudah sangat kurang ajar sekali ,Pemerintah jangan terbelengu dg UHNCR,segara siapkan kapal perang angkut semua pengungsi kembalikan e negaranya.",2023-12-07T06:53:48Z
@linamarlina1156,Usir rohingya secepatnya..,2023-12-07T06:53:23Z
@krincingwesi727,"Jgn nyalahkan aparat Boss.. dulu waktu mereka datang pertama kali,aparat sdh menghalau... Tp sebagian warga aceh justru bentrok dgn aparat, krn beralasan sesama muslim yg hrs ditolong... <br>Jd skrg aparat menunggu payung hukum yg jelas,agar tidak lagi jd pihak yg disalahkan...",2023-12-07T06:53:20Z
@Antikantik-du5tz,"Dimana TNI AL  mengapa kapal asing bisa masuk wilayah Indonesia ,",2023-12-07T06:53:15Z
@user-ju8jv7cw4c,Kadrun mana kadrun😂😂,2023-12-07T06:53:01Z
@ilham_bugisvr46_eb23,"Tolong di kembalikan segera ke tempat asalnya sebelum terlambat 😞 !! Mereka sindikat perdagangan bukan pengungsi,dan bukan warga Myanmar semua dan bukan muslim semua",2023-12-07T06:52:56Z
@agustrianto7773,"Saya setuju,sudah nupang singah malah mau menguasai....",2023-12-07T06:52:52Z
@SriWahyuni-kc5uf,Pemerintah hrs tegas .nnt lama2 bs merebut pulau indonesia bs menjajah rakyat aceh 😇😇😇😇,2023-12-07T06:52:49Z
@Larissaputri-n5g,"Usir usir,,kalau tidak maaf jika ada pertumpahan darah ,kami rakyat indonesia siap mengusir mereka dari NKRI tercinta,,",2023-12-07T06:51:50Z
@datolatief2210,Pakai aka47 aja atau f16,2023-12-07T06:51:20Z
@yarisunalfirdaus9254,"Aneh Bin ajaib.<br>spertinya ada permainan dibagian ini.<br>Bukan Pengungsi<br>Bukan Diusir<br>Berlayar dengn Berbayar Per Kepala.<br>sudah lama tidak muncul kaum bangla tsb &amp; Muncul Lagi di akhir 2023<br><br>dan Sepertinya ada Isu Sesuatu yang membuat mereka Menuju Ke wilayah Indonesia, dan dibiarkan lolos begitu saja.<br>walaupun ongkosnya naik perahu lumayan mahal.",2023-12-07T06:51:20Z
@cluefamily5452,"USIR Rohingya dari Aceh,usir sekarang juga",2023-12-07T06:51:06Z
@avesenfaris810,Pulangkan saja mereka maka akan menjadi baik,2023-12-07T06:51:03Z
@didirosadi1348,usir..usir..usir..usir..dari bumi NKRI untuk selamanya...,2023-12-07T06:51:02Z
@JENIUSIQ,Klau pemerintah dan aparat pejaga lautan tidak bisa tegas dengan rohingya  racun aja sudah..,2023-12-07T06:50:48Z
@DiggieId12,Usir usir usir,2023-12-07T06:50:47Z
@ar24collections23,Anyutin aja udah ke laut,2023-12-07T06:50:20Z
@wisatakampung5817,Mereka seperti binatang kelakuannya usir saja mereka dari aceh indonesia,2023-12-07T06:49:50Z
@nazriramli6511,Malaysia dah terima rohinya akan tetapi tiada kebersihan😂,2023-12-07T06:49:44Z
@atikatik7140,Klo.ngungsi harusnya tau diri..manysia gak bersyukur kaluan di ksh di buang seperyi kalyan udah cukup aza....ya pantas klo orang aceh gak suka dgn kalian...,2023-12-07T06:49:35Z
@astrianaana2273,Nah itu lah asalan nya kenapa pemerintah myanmar melakukan  genoksida terhadap entis rohingya....kita baru sadar akan hal ini,2023-12-07T06:49:28Z
@wahudzbeji7286,PADA INTINYA RAKYAT INDONESIA TIDAK MAU DI TUMPANGI RAKYAT ASING..‼️,2023-12-07T06:49:23Z
@AbdulAziz-eb8ci,"Usir aja rohingya itu,lau pemerintah gak tegas demo aja",2023-12-07T06:49:22Z
@aliyanourfadhilla5993,Jgn menyesal di kemudian hari negara Indonesia dan pemerintah Indonesia. Jika menampung orang rohingya.,2023-12-07T06:49:20Z
@fftessa1855,Ini.sama.saja.penjaja..suru.pulang.aja.pa.tolak.ini.kalo.terus.menerus.ekonomi.kita.hancur.lebi.baik.bantu.rakyat.sediri.dari.pada.orang.asing.yg.ga.jelas.,2023-12-07T06:49:20Z
@Haiba-x1d,"Jorok asli nya org bangladesh, sprti india😂😂",2023-12-07T06:49:19Z
@KurniawanIwan-y5h,Pemerintah indonesia  mungkin ingin indinesia jd kacau menampung warga rohingya,2023-12-07T06:49:15Z
@alamsyah9367,Wellcome to indonesia !!warn kisses my brotherhood,2023-12-07T06:49:09Z
@rizkyyaniskandar-rg1mv,"Wah uda gak benar ni, bawa pulang aja mereka ke hasalnya",2023-12-07T06:49:01Z
@fram-hk1bc,Usirr Ng bnglades ws enk gonn,2023-12-07T06:49:01Z
@afgansuhardi1790,Infonya covid sdh  bersemi lg.. makanya usir rohingya segera  sebelum dia membawa malapetaka di indonesia,2023-12-07T06:48:54Z
@supirumiati6873,Rakyat indonesia sndr msh bnyk yg terlantar dan pengangguran. Sulit cari kerja.,2023-12-07T06:48:47Z
@pejuangsaga9876,Dah satu buln pemerintah diem aja nanti mendarat ribuan .. makin susah parah,2023-12-07T06:48:42Z
@hoohtenan2375,Usirr aja,2023-12-07T06:48:34Z
@deslyalfaruq1371,Usir aja dari NKRI...kalo seperti sifatnya... mirip orang Israel...lama kelamaan takutnya orang aceh yg diusir mereka dari NKRI,2023-12-07T06:48:29Z
@Fauzi-j2z,Jagan slogan kemanusian  tapi kedaulatan negara  yg hrs  di  jaga <br>Mau kalau mereka mau migrasi  ke aceh  minta tanah  rumh mkn dll<br>Mkanya jgan sok baik pikir  persiden udah  pernh meniolak  tapi  lawan politik oposisi busuk dan masarkt melawan  pemrintah <br>Nah ..bgmn sekrng .. kalau dulu ikut persiden tdk akn ada masalah<br>Lawan politik dan masarkt selalu melawan kebijakn persiden dri infrastruktur rakyt tdk mkn aspal <br>dll ahirnya  infrastruktur jdi  kebutuhn,2023-12-07T06:48:10Z
@rubiahreal1242,Monyet mianmar itu...ga tanggung jawab padahal manusia2 ini datang dari negaranya seharusnya pemerintah mianmar itu diadili secara hukum internasional karna melakukan genosida terhadap etnis ini. mereka bukan nyamuk yg hrs dimusnahkan baik ato buruknya itu manusia lho mereka punya hak yg sama untuk hidup di bumi ini khusunya di mianmar karna mereka berasal dari sana walaupun wajahnya berbeda dg org mianmar.,2023-12-07T06:48:09Z
@JM0113,"Kata mahfud malah mau disebar dikoordinasi ke daerah Sumatera, riau dll, mana katanya mau dibalikin ngapain malah disebar kemana² 😤 kompak tolak mereka",2023-12-07T06:47:55Z
@SholawatBumi-pj2vv,Halo para para bapak pejabat dengar suara sodara di ACEH apa nunggu habis pemilu demi menambah suara gelap mohon lah jangan sampek rakyat marah ambil keputusan sendiri,2023-12-07T06:47:55Z
@tagochanel9683,Lah kenapa gak di cegah di laut aja? Kan ada yg jaga perairan Indonesia. Atau??????,2023-12-07T06:47:54Z
@bibitwahyudi5346,Buang ke laut...,2023-12-07T06:47:29Z
@arijason9932,Kangen Liat Aksi Demo FPI &amp; Rombongan Kadrun2nya Di Monas Bela Rohingya😂😂😂😂😂,2023-12-07T06:47:27Z
@umirosydah3365,Mereka hanya akan nambah beban negara sedangkan rakyat kita aja susah,2023-12-07T06:47:16Z
@Nofaceiamtheking-gh4ue,Kalau masi nekat kita sikat saja rohing prindavan.jangan sampe mereka nanti yg menjajah kita.pemerintah lihat lah dan jangan diam saja lihat kedaulatan negara kita sedang terancam.jangan sampe kita tak bertindak di masa depan kita yg susah.jangan mau kita di bodohi UNHCR bikinan amerika.tabiat buruk UNHCR contohnya terus membiarkan israel ke palestina setelah banyak dipersenjatai untuk melawan tuan rumah.,2023-12-07T06:46:58Z
@risfarisfa4684,prindapan,2023-12-07T06:46:56Z
@MoonLight-mc7dc,Pengawasan pantai atau laut yang longgar.jadi mudah untuk masuk Indonesia dengan mudah😢,2023-12-07T06:46:45Z
@supirumiati6873,Disiplinkan yg keras atau kirim kembali ke negaranya. Bikin indonesia tambah kotor.,2023-12-07T06:46:37Z
@mohdhattasaranimatta4597,"Bangsa penakut.di tindas ngak mahu <a href=""http://melawan.free/"">melawan.free</a> Palestin.",2023-12-07T06:46:30Z
@doniplayschannell,Kenapa sih gak di usir aja makin lama makin meresahkan aja di indonesia,2023-12-07T06:46:24Z
@bralbrol1334,KECOA MUSIM KAWIN.,2023-12-07T06:46:21Z
@rizkyanggriawan6599,Pantas aja banyak yg gak mau kelakuan nya kayak gini semua,2023-12-07T06:46:16Z
@danielmuhammadmulia5548,"Tak tau di untung itu namanya, antar balek ke myianmar",2023-12-07T06:46:12Z
@edisusanto134,Marinir aceh kok parah kecolongannya,2023-12-07T06:46:11Z
@ryohamaru2272,"perbatasan indonesia lemah, ngurus imigran ilegal aja tidak tegas dan mencla mencle. mana katanya kedaulatan NKRI",2023-12-07T06:45:56Z
@irnairna6457,Usir aja dan  kalo masih gak mau pergi tembak mati ajah biar mereka pergi tuh si Rohingya dan UNHCR.<br><br>Gregetan sama pemerintah Indonesia,2023-12-07T06:45:54Z
@RizkiRizki-i4o,Usir sja,2023-12-07T06:45:36Z
@verbondmoti6010,unhcr itu yang masukin mereka,2023-12-07T06:45:24Z
@heripottervlognganjuk1493,"Kembalikan ke negara asalnya.kita harus berkaca pada rohinya yg ada dimalasya.warga malasya menyesal telah menolong rohinya.kata warga malasya,,org rohinya itu se enaknya,sulit diatur,nglunjak dan terakir kata warga malaisya malah demo minta tanah.kembalikan saja ke negara asalnya pak.daripada nanti kita menyesal dikemudkan hari karena ulah orang rohinya yg sulit di atur,nglunjak,jorok.kembalikan ke negara asalnya daripada jadi bumerang negara kita ini.negara kita jangan dibebani orang2 rohinya yg sulit diatur,nglunjak.demi kebaikan negara kita ini,,kembalikan ke negara asalnya.itu lebih baik",2023-12-07T06:45:16Z
@umarahmadyani9628,"Jgn kelamaan dari pada nolongin Rohingya yg gak tau diri &amp; mental pengemis mending nolongin sodara kita di papua,, tiap kali mereka tdk ada makanan di rumah sodara kita di papua bukan datang untuk meminta dgn gratis tp mereka justru mencari dulu apa yg bisa mereka kasih untuk di tukar dgn makanan  tdk seperti bangsa Rohingya yg mental pengemis gak pandai bersyukur juga,,",2023-12-07T06:45:11Z
