Author,Comment,Published At
@IrwanTahar-t3w,<i>bohong mrk itu hanya orang yg ngk beradab islam dr mana jng mau di bohongi oleh orang orang Asia selatan mrk itu munafik hanya memmamfaat kan kebodohan orang islam yg menganggap sdr kalau dia mengaku islam</i>,2024-01-30T14:34:25Z
@enysaeny8292,USIR AJA SAUDARAKU,2024-01-30T13:57:32Z
@nora2316,"Bener sekali min.. umat islam tidak di ajarkan untuk meminta²,selagi masi mampu kita harus tetap berusaha sesuliat apapun itu,benar² masuk akal kata² nya min",2024-01-30T07:34:41Z
@TaufikHidayat-lo8dn,"Benar banget, gua liat orang aceh ngasih nasi bungkus ke orang Rohingya dikatain masih kurang nasinya, anjir gua kalo makan nasi bungkus sebanyak itu aja udah kenyang, dan yang ini lebih parah liat orang Rohingya dapat nasi bungkus segitu di katain masih kurang bukannya bersyukur malah ngelunjak, dan ada juga yang membuang nasi bungkus yang di berikan oleh orang aceh, anjir gua liat aja emosi",2024-01-29T15:43:59Z
@ashabulkahfi4206,"seburuk2nya mreka muslim rohngya..mreka lbih berharga drpd org2 kafir dri kerabatmu... gk smua muslim rohingya itu buruk ada jg yg baikm..keburukan mreka akibat mreka tdk punya ulama yg bisa mmbimbing mreka akibat dibunuh pnguasa myanmar dan setan botak biadab umat budha.... bodoh aja kau, kamu gk lbih baik dr rohingya.. geregetan gw sama org yg ngaku muslim tp mlah mncela sodara muslim...",2024-01-29T14:29:35Z
@JimySlow-wq9bw,Ini Video GRAND DESIGN PROPAGANDA UTK MEMECAH BELAH UMAT MUSLIM .. INGAT tdk smua org rohingya itu rakus tdk islami JGN PUKUL RATA DONG KRNA ITU JAHAT,2024-01-29T03:02:30Z
@JimySlow-wq9bw,"HATI-HATI dgn video ini krna IINI KONTEN PROPAGANDA KEBENCIAN UJARAN KEBENCIAN HATE SPEECH , Tdk Smua Org Rohingya SPRTI YG DI GAMBARKAN DLM VIDEO INI .. 100% INI PROPAGANDA TRSEMBUNYI UTK MEMECAH BELAH UMAT ISLAM",2024-01-29T03:00:19Z
@JimySlow-wq9bw,Hope Org-Msyrkt-Nitizen dlm Melhat Mnyikapi video ini dgn Cara Yg BAIK-BNAR-DETAIL-FAIR krna Ini CONTENT UJARAN KEBNCIIAN MEMUTAR BALIKKAN FAKTA INI PROPAGANDA BRAIN WASH-CUCI OTAK UTK MEMBNCI TDK MNYUKAI BNGSA ROHINGYA,2024-01-29T02:57:02Z
@JimySlow-wq9bw,INI CONTEN VIDEO UJARAN KEBNCIAN HATE SPEECH PROPAGANDA TDK FAIR DGN MEMBAWA2 NAMA ISLAM N UMAT MUSLIM SBAGAI ALATNYA SBAGAI WEAPON-SENJATANYA .. HATI2 DGN CINTENT TDK MNDIDIK TDK EDUCATIF KAYA BGINI,2024-01-29T02:53:18Z
@JimySlow-wq9bw,"Ini propaganda silence propaganda n ujaran kebncian-hate speech video di saat yg brsamaan ini tdk baik tdk baik dlm melhat mnyikapi memahami problem pengungsi rohingya communitas rohingya itu adlah bngsa yg PALING di persekusi di dunia mrka Di Usir Di Bnuh oleh regime brutal militer myanmar n kaum extrimis buddha myanmar .. jgn sprti ini TDK SPRTI INI jk ingin mncari popularitas KASIHAN DONG dgn org-msyrkt-nitizen indo yg mudah prcaya dgn informasi fake news berita2 yg tdk jlas informasinya , HATI2 INI JUSTRU KONTENT YG MUNAFIK MENGHALALKAN SGALA CARA DLM BRBAGAI ASPEK INI 100% JAHAT TDK BSIK TDK FAIR TDK DETAIL",2024-01-29T02:48:46Z
@lintang1706,Oleh sebab itu Kami akan pilih Paslon yang bisa ngusir etnis imigran gelap rohingya. Titik!,2024-01-29T02:48:27Z
@susialitasusialita,"Nah, ini yg ditunggu² kata setujunya dari seluruh Indonesia 🇮🇩 🙏. Satu saja : kalau Islam, apakan mereka mepertahankan negerinya? Orang Islam akan selalu mempertahankan tanah airnya untuk martabatnya di dunia dan di akhirat. Sekalipun harus mati syahid fisabilillah- mempertahankan tanah air. Bermartabat!! Umat Islam itu, akan selalu bermartabat.",2024-01-29T01:53:36Z
@EnolYusuf-wk7iy,Hati2 takut ada ulat Israel didalamnya,2024-01-29T01:50:22Z
@mbokegendhok817,"Terus suarakan Rohingya jangan berhenti,Indonesia bersatu akan kuat untuk mengusir Rohingya jangan 1 pun tinggalkan Rohingya diindonesia bukan manfaat tp mudarat,usir Rohingya LENYAPKAN UNHCR dari indonesia imigran gelap cuma numpang makan ,tidur ,berak berkembang biak,TDK perlu bawa agama,kemanusiaan ,Ham atau apapun itu penjajah ,pemberontak ,pecundang tidak akan berubah sampai kapanpun ,nenek moyang Rohingya Anthek2 inggris penjajah dimiyanmar makanya jiwa penjajah Rohingya tidak akan berubah,jangan kasih sejenkal tanah diindonesia Rohingya Bangla TDK punya hak tinggi diindonesia usir ketengah laut betul kata Mimin Rohingya RAKUSSSSS!!!!!",2024-01-29T01:37:20Z
@rohidahida4567,Betul mereka gak hafal surah Alfatihah,2024-01-29T01:11:17Z
@rohidahida4567,Kirim balek ke Israel or Amerika,2024-01-29T01:10:27Z
@ria4713,sedia payung sebelum hujan,2024-01-29T00:36:42Z
@srimaryani2821,Perangi aja karena menyusahkan masyarakat ...tolak keras..,2024-01-28T17:17:12Z
@KaspulAnwar-i7y,Fitnah tok,2024-01-28T13:13:37Z
@TesDulu-e4r,Ini propaganda bosss.... pemerintah gak tegas,2024-01-28T04:47:49Z
@agustulus4795,Betul betul benar sekali,2024-01-28T03:41:49Z
@frimayulianto5424,Jng ada yg mau di adu dengan Malaysia masih saudara semuslim. Hati hati antek pembela israel banyak sakit hati di ludahi yahudi,2024-01-27T06:01:59Z
@Rusl-ow8es,Bantu muslim Rohingya kalau kamu Manusia,2024-01-27T03:59:14Z
@Rusl-ow8es,"Kami umat Islam berpedoman pada Al Qur&#39;an dan As Sunnah, mengajarkan kasih sayang dengan sesama umat manusia, jangankan dengan sesama muslim walau beda suku dan bangsanya, dengan non muslim dari suku dan bangsa lainpun kami diperintahkan untuk berbuat baik dan adil, berprikemanusiaan. Siapapun akan kami tolong. Kami hanya berperang dengan orang yang memerangi kami, Lillahi Ta&#39;ala.",2024-01-27T03:56:03Z
@Rusl-ow8es,"Mungkin ada yg seperti ini karena disusup, dipropaganda musuh Islam. Kaum munafik memasukan yg bukan muslim atau muslim yang tidak alim. Tapi kezaliman di Arakan Rohingya itu FAKTA.  Audit sejarahnya. Bagaimana proses Burma/Birma menjadi Myanmar  kemudian membantai umat Islam di Arakan, negara-negara mana saja yang bersengkongkol dan berafiliasi dengan Myanmar ini, akan jelas siapa dan apa jaringan mereka serta siapa Komandan mereka. Dulu di negeri ini pernah ada kerajaan Islam yaitu Kerajaan CAMPA. Belajarlah sejarah supaya bijaksana",2024-01-27T03:51:29Z
@rifalgunawan3778,"Mereka macam utusan UNHCR untuk merusak negara lain dengan alasan pengungsi yg harus ditolong, mereka wataknya macam Zionist Israel",2024-01-26T15:27:25Z
@Ipangbee,God damn you....,2024-01-25T11:42:28Z
@koojek79,malaysia dah terlajak perahu menerima bgsa rohinya ini moga indonesia tdk mnjd mcm mlysia menerima mrk mnjd rkyt indonesia,2024-01-25T05:33:59Z
@umikulsum9423,Rohingnya..  usiir   jangan di trima.,2024-01-25T05:24:11Z
@AgusidonIdon,"Mereka berbaju kayak org muslim ,itu pura pura saja,tegaslah saudaraku USIR pengungsi Rohingya dari tanah Indonesia ini",2024-01-24T09:36:21Z
@AgusidonIdon,"Langkah yg sama,dgn Israel, Yahudi, Rohingya bukanlah Islam mereka Hindu tok,,aliran sesat,jga ada,pake cadar dan ala Islam itu pura pura doang,,bakal terjadi pencaplokan tanah air,lama lama,di Indonesia, bahaya Akal pengungsi Rohingya",2024-01-24T09:34:44Z
@ronaaidan4961,TOLAK ROHINGYA DAN UNHCR,2024-01-23T23:49:43Z
@MohammadIrfan-sv3wf,Aaja❤ aalha aalha hu aajan,2024-01-23T08:55:08Z
@SalinaCafe-pt3nf,Ya sangat² setuju gn penjelasan saudara..,2024-01-23T00:22:12Z
@Ashaffana,Harus bersama kita rakyat Indonesia..mlwan pemecah belah bangsa,2024-01-22T07:27:35Z
@erwinkusnadi8427,Betul karna merekameminta belas kasihan dgn mengatasnakan agama islam tolak kehadirannya di NKRI tercinta ini.!!!!!💪💪💪💪,2024-01-22T04:53:40Z
@Yusnani-q1o,Trus bersuara tolak rohingya.,2024-01-21T18:53:52Z
@mohdfadly7318,Hantar balik rohinya menyusahkan..,2024-01-21T16:47:40Z
@oktosuryono9930,Usir,2024-01-21T12:57:43Z
@oktosuryono9930,Usir dia ...,2024-01-21T12:57:28Z
@idaharyani2001,"Sebagai rakyat Indonesia,, <br>Saya, mencegah orang Ronginga<br>Masuk ke indonesia, ngakunya Islam <br>Tp. Tidak menggerti tentang islam, bahkan, membaca shahadat pun tidak<br>Bisa, jangan lah terkecoh denga atas a agama, penmenrintah harus jeli.<br>Jngn karna agama, NEGARA kita trjajah kembali, dan rakyat trusir di Negara sendiri..  BerHati hati.lah  !!!! <br><br>Setuju Admin 👍👍👍👍trus gali , tentang pengungsi Ronginga, jangn <br>trkecoh, ISLAM munafik. <br><br>ISLAmMm",2024-01-21T08:00:42Z
@gioputra9066,Hanya grombolan habib ......keturunan pengkhianat dimulyakan.....entah kapan Rakyat Indonesia bangkit ....hingga bisa basmi kaum habib dari Indonesia,2024-01-19T16:42:52Z
@dyahngesti4987,indonesia hrs bertindak tegas kalau merusak islam ..islam yg ber iman.,2024-01-18T08:53:19Z
@izharabdulaziz8624,"Saya membenarkan itu,awas sebelum kudis bernanah.",2024-01-17T11:29:41Z
@andriyansahnyenyen7539,Betul juga dan masuk akal. Tetap waspada ...,2024-01-17T11:27:13Z
@dedyedy9918,jangan diterima saja dari pada nantinya jadi masalah dimasa mendatang.....,2024-01-17T08:44:17Z
@rikooctiva9342,Ketahuilah<br>Kalau emang kebenarannya ROHINGYA itu Islam maka alhamdulillah...<br>Tp kalau indonesia banyak membantu warga negara lain yg datang ke Indonesia<br>Maka saya minta TOLONG dan MOHON<br>Krn bagi saya bantulah &quot;RAKYAT JELATA KITA TERLEBIH DAHULU BARU KITA BANTU WARGA NEGARA LAIN&quot;<br>(Krn masih banyak rakyat jelata kita yg masih kesusahan &amp; kekurangan bahan pangan)❤,2024-01-16T20:34:33Z
@HajatHajat-t4j,Kamu jangan semangat sekali dalam memfitnah boleh menolak mereka tapi bukan dgn mempitnah mereka,2024-01-16T16:32:59Z
@Nurdiana-ts6mu,"Betul,pakai jilbab gampang pakai sarung gampang ,kelakuan cermin islam ga ada",2024-01-16T14:29:28Z
@AzisAziss-d5b,"Rohina, kasih makan pasir,",2024-01-16T07:11:43Z
@mu9349,dan wni yg membela rohingya mungkin bagian dari propaganda juga...mereka adalah penghianat bangsa,2024-01-15T14:26:39Z
@wilinggubek5623,Saudara. Brotherhood. Terima saja,2024-01-15T12:14:59Z
@irfandtirfan3287,Itu dajjal israel usir sja dri indonesia,2024-01-15T11:00:46Z
@ManSuparman-wq8fi,kembalikan ke... alamnya,2024-01-15T04:57:00Z
@vralva6111,Jangan lengah tetap waspada harus tegas jangan kasih longgar.,2024-01-14T23:14:05Z
@MimiHelmia,Harus di usir tidak ada tawar menawar ga usah kasian,2024-01-14T21:20:49Z
@NurHayati-gy4vl,Sa hal nya dg kadus rohinya d ind...semoga pemerintah lebih hati-hati dn waspada sebelum keputusan yg d ambil justru menjadi bumeramg bagi neg.kt...,2024-01-14T19:38:50Z
@c.k9832,Tunggu saja..kami rakyat Malaysia pelan-pelan bangun dari tidur..jika bangsa melayu sudah bangun..hanya darah yg kami mahukan..jgn kata bangsa Rohingya .Israel pun kami bedal..😊,2024-01-14T18:05:46Z
@hartati2734,Betul,2024-01-14T11:39:33Z
@faqihudin610,"Coba di suruh membaca kalimat syahadat , propaganda saya setuju itu.",2024-01-14T09:03:25Z
@ZulkifliRomli,"sejak awal muncul kedatangan rohingnya datang kembali dugaan ku demikian, ini agitasi pihak asing memanfaatkan kolonialisme berkamuflase dibalik isu ham.<br>anehnya oknum dalam negeri mantan pemimpin, praktisi hukum, praktisi agama malah tidak memahami penyerangan asing yang terselubung.",2024-01-13T16:12:45Z
@acawahyudi5087,Da ku duga rohingya munafik jual atas lslam.agama meluluhkan 😊sesama agama cuma yg bertawakal bisa bedakan lebih baik mana tolong warga sendiri apa tipu2 rohingya,2024-01-13T09:51:57Z
@almiraatasyadebriyani0198,Usir si pendatang gelap rohingiyah dari Bangladesh dari NKRI. Karen&#39;s mereka datang untuk menjajah. Usir,2024-01-13T05:21:06Z
@Antipenjilatberkedok,Preeetttt,2024-01-13T03:27:09Z
@yusrizal2269,Ya mememang benar belaka. kadok ingin naik junjung seperti sirih.,2024-01-13T02:12:50Z
@TatangTatang-sq5xy,"Jangan bacot doang,, jangan cma ngonten coba usir sendiri",2024-01-12T16:30:21Z
@maret7505,Setuju. Bagaimana petugas negara sampai berkali kali masuk ke RI,2024-01-12T13:46:17Z
@utineutine5272,Cara menjajah dg jd pengungsi .waspadalah lindungi tanah kita indonesia,2024-01-12T12:46:15Z
@SriMulyani-tl1qh,msuk akal.... narasinya...,2024-01-12T07:51:21Z
@ernihayati9796,Jangan biarkan rohingya masuk Indonesia,2024-01-12T04:25:08Z
@rusmanto-fu9lr,Usir terus dari NKRI,2024-01-11T14:46:09Z
@AkihokiSedos-iw4ub,Betul...... Bagus buat tumbal jembatan,2024-01-11T14:20:09Z
@AhmadAzan-c6t,"Saya menolak pengungsi rohingnya,apapun alasannya.!!",2024-01-11T13:31:29Z
@cecephikmatulloh9976,Kebnyakan rohinya itu munafik....,2024-01-11T13:06:11Z
@borneoalexander5081,Tepat skali penjelasan mimin ini 👍👍,2024-01-11T11:42:30Z
@AntoSuryadi-c6x,Sikat,2024-01-11T09:08:54Z
@LarasatiLaras-xk8eg,Usir jika begitu,2024-01-11T09:07:35Z
@PaimunSr,Kita suda sama tau  tetapi mengapa mereka kok di bantu di tolong ..bukanka sebaiknya merwka secepatnya di tangkap dan di kembalikan ke asalnya..,2024-01-11T09:05:07Z
@AdnanKarim-mc5rw,Saya sudah fari Awal menduga bahwa kasus manusia perahu yg namanya Rohingya ini adalah  program barat terutama Amerika dan sekutu kafirnya untuk menghancurkan  islam <br>  Jadi pemerintah harus segera memulangkan mereka ke negara nya sekalipun mereka dibunuh dan dibantai di tanah mereka sendiri.,2024-01-11T06:37:29Z
@budimuslim715,Usir ..!! Sebelum berubah seperti yahudi israel,2024-01-11T06:09:58Z
@iraphone5106,makanya orang Aceh harus hati 2  lah rakyat Indonesia jangan mau di bodohin rohing nya di ksih nadi aja GK terima ksih malah mau minta tanah s ndiri Islam buat kedok,2024-01-11T05:16:04Z
@cocmaniac343,"Ya Allah ....lindungi NKRI, musnahkan semua pengganggu NKRI. Amin",2024-01-11T05:01:50Z
@EniAnggraini-u3z,"Maap jangan membesarkan masalah jangan membuat fitnah yg memecah belah umat islam ,hayyo sama sama carikan solusinya supaya umat islam mempunyai martabat dan terhomat, tentram dan damai ✌️🤲🤲",2024-01-11T04:21:38Z
@Babehhbaji,Inilah.... Yg dilakukan oleh Israel di Palestine dulu..,2024-01-11T03:08:10Z
@RiyuKai,saudarah kalian tu kan mrka islam jgn sok blng jau dri islam lawak,2024-01-11T02:56:55Z
@nanasinarx3414,Mereka orang2 suruhan hati2 jangan mau terima man min,2024-01-11T02:40:27Z
@zaprizapritarudin76,Usir dari indonesia,2024-01-11T02:05:49Z
@ZonaJo1967,👍👍👍👍,2024-01-10T20:14:46Z
@Sugiati-r8q,Naudzumindalik,2024-01-10T17:07:52Z
@GagakHitam-ju1mr,"Mereka ngaku je islam, alfatihah pun tak pandai baca, jangan di beri muka sama puak2 ini, tolak rohingya.",2024-01-10T16:04:30Z
@Araicc1jz,"Atau kita saja yg memulai utk membumi hanguskan mereka,... karena mereka jahiliah",2024-01-10T15:53:25Z
@hevahayuvamajid6504,UUUUUUUsiiiiiiiir sebelum terlambat,2024-01-10T15:50:44Z
@zkiran2464,Makanya yg cocok ... USSIIIIRRR...!,2024-01-10T14:51:03Z
@Messi_hartono,Rohingya adalah penjajah DIERA modern dan sasaranya ADALAH NEGARA ISLAM,2024-01-10T14:19:51Z
@oswochannel3449,Waspada mulai sekarang boss... Sebelum terjadi kehancuran...,2024-01-10T13:57:51Z
@senkkandang1353,betul kita harus waspada kita harus bekerja sama sama pemerintah,2024-01-10T13:52:16Z
@ardiardi5232,Penjajah berkedok islam,2024-01-10T13:50:53Z
@HanafiSantani-ye9ks,"harus didudukan, klo bisa mereka, dites baca Alquran, dan sholat, cara ampuh meruntuhkan Islam, yaitu masuk kedalam,jd Islam",2024-01-10T13:31:23Z
@untungriyanto3809,Indonesia harus berhati hati dgn para pengungsi ROHINGYA.Agama Islam di pake sbg propaganda.Usir seluruh pengungsi ROHINGYA dari Indonesia sblm terlambat.Jangan sekali kali dikasih apapun sangat berbahaya.Ingat ISRAEL TERHADAP PALESTINE.,2024-01-10T13:00:04Z
@alimusthofa6662,Apa benar Koe bicara . . ....,2024-01-10T10:23:27Z
@abrahamerid8512,LUCU 😊😊😊😊<br>sebelumnya saudara se iman<br>sekarang di ubah jadi pelarian<br>uclim dimana mana memang lucu<br>selalu  ingin cari kambing hitam utk<br>menutupi kebotolan nya <br>kwkkk😊😊😊😊,2024-01-10T10:05:10Z
@raishidayat2592,"Itu bangsa ya,jud dn ma,jud",2024-01-10T09:41:42Z
@nenyhayani-ex3ku,Semoga Allaah subhana Wata&#39;ala melindungi masysrakat Indonesia dan dijauhkan dari mereka orang&quot; yg tidak jelas itu. Aamiin,2024-01-10T09:39:50Z
@yulingkiong7648,Ya itulah Rohingia.yg harus di usir Dari bumi pertiwi.,2024-01-10T09:08:34Z
@mohamadrizal7982,"Kerajaan Malaysia sangat bodoh terima Rohingya, lebih baik terima orang Indonesia kalau kahwin orang Malaysia bangsa Malaysia tetap jadi bangsa melayu,<br>Adat <br>Agama<br>Bangsa sama, ingin bandingkan bangsa lain,, Indonesia Brunei Patani moro saudara paling dekat dengan melayu tidak akan jadi bangsa campur yang sikap tamak😊",2024-01-10T08:53:06Z
@ahmadsuriyadi5066,Saya sejutu bang..mereka gk bisa dikasi hati..suruh pulang saja..klu tdk percaya silahkan coba..tp jangan salah kan rakyat pribumi nnt akan melakukan hal2 yg tk di inginkan kepada mereka..oleh s3bab itu para pejabat berhati2 membuat keputusan utk mereka ..,2024-01-10T07:30:04Z
@sukarnakarna9958,manusia manusia kufur nikmat ituu,2024-01-10T07:12:03Z
@adieadie6881,Halau sebelum terlambat..,2024-01-10T05:43:15Z
@suryatinatin1354,"Rohingnya, Agama ( muslim ) hanya untuk nglabuhi supaya orang2 iba, waspadalah2, kedepannya bisa jadi bumerang.",2024-01-10T05:15:16Z
@Emora_Movie,negara tujuan mereka islam dengan dalih seagama biar mudah,2024-01-10T05:13:50Z
@IndrahardiHardi,Tolong YANG MENGURUS NEGARA   KALO MAU NEGARA TIDAK TERPECAH BELAH  ROHINYA DI BUBARKAN /DI PULANGKAN. KALO TIDAK SUKU DAN BUDAYA SAYA JAMIN!!!!  AKAN HILANG DAN BUBAR MEMBENTUK KELOMPOK,2024-01-10T05:03:33Z
@AsepEfendi-zw9xz,Makanya Pengungsi Rohingya Harus Di Usir Dari Tanah Indonesia Secepatnya,2024-01-10T04:27:46Z
@adiefendi-rt6uq,PANTEKKKK ROHININYAA😅😅😅,2024-01-10T03:56:05Z
@Nasaruddin-j1w,Apapun judulnya tolak dan usir.,2024-01-10T03:48:39Z
@nurmanmudik9056,Brnar juga usirlah kebalikanlah ke negaranya apa manusia begitu....,2024-01-10T02:51:19Z
@ihacoy46,Dan kalian harus bisa membedakan  yg mana islam dan yg mana munafik. gunakan akal sehat,2024-01-10T02:36:27Z
@cuchancrb1931,Boikot penjajah israel dan Rohingya 🙏🙏🙏,2024-01-10T02:30:06Z
@saifulnizamyusoff703,Ada yg diminta mengucap kalimah shadahah atau baca Al Fatihah rame yg tak tahu.,2024-01-10T02:01:02Z
@muhammadnurulwahyudi6273,Saat nya khilafah memimpin dunia..,2024-01-10T01:30:11Z
@nartinatuna8519,Benar sekali,2024-01-10T00:56:15Z
@nurahadiat5209,Usir lama lama bikin negara dan menjajah,2024-01-09T23:34:09Z
@SriSri-si6wg,Anehnya Capres Anis dan Imin  kok malah menfukung pengungsi rohingna.bagaimana itu.,2024-01-09T23:16:29Z
@Antancinta,Semua orang2 Rohingya dan pengungsi dari negara lain harus diusir atau pulangkan ke tempat asalnya. Sebelum timbul masalah besar bagi NKRI tercinta ini. Jangan sampai NKRI tercinta ini jadi seperti Palestina,2024-01-09T22:46:34Z
@frhydaarzidlanangpratama3595,Betul usir sekarang juga dari sekarang....,2024-01-09T21:52:42Z
@eniyusmanita7294,"Indonesia bumi sakti,,jdi gk smbarangan bisa menampung wrga mna yg baik &amp; mna yg buruk",2024-01-09T21:13:28Z
@nurinsan5204,Ya nenar.jangan jangan mereka rong hing ya ini mehu menjajah indonesia secara pelan pelan seperti israil.. Usir saja rong hingya di indonesia ini..,2024-01-09T20:04:34Z
@ROGOjiwo,Usir....,2024-01-09T18:14:32Z
@boll-by7gu,Benar Indonesia harus hati hati dan cepat sadar,2024-01-09T18:11:53Z
@adebaharudin3020,Rohingya manusia serakah,2024-01-09T17:04:36Z
@herysusanto2873,Yg ngungsi di indo di usir aja.. Rakyat blm makmur masak ngurusin orla dr luar indo???,2024-01-09T16:21:52Z
@asmawati5685,betul2 ingatlah itu,2024-01-09T16:03:34Z
@massbroowae572,Ya di pantau saja mereka sholat gk ..,2024-01-09T15:24:07Z
@swanangelosamangkana9418,😂😂😂😂😂,2024-01-09T15:21:52Z
@Roherdi76,Semoga pemerintah setempat bisa memulangkan kembali ke negarany karena Aceh  adalah kunci kekuwatan ke daulata. Tanah air Indonesia barat  waspadalah,2024-01-09T15:09:17Z
@juandasrl3148,betul berhati hari lah .....,2024-01-09T14:56:20Z
@jokosuloyo6726,BENAR APA YANG DI KATAKAN MIMIN....<br><br>KITA HARUS WASPADA....!!!,2024-01-09T14:37:10Z
@ismiati7681,Penjajah berkedok AGAMA,2024-01-09T13:51:36Z
@FachryAdlin,Setuju,2024-01-09T13:20:14Z
@Kadalbuntung667,"Kenapa ga disamakan dengan para pendatang dari yaman??? <br>Mereka sekarang malah minta d hargai, mereka merasa punya kuasa,",2024-01-09T12:06:55Z
@JoharieJo,Saya sokong 💯 Malaysia udah salah mberi bantuan,2024-01-09T11:46:52Z
@novriize,"Minta tanah di Malaysia itu hoax, benci jangan fitnah.",2024-01-09T11:35:03Z
@yusmanidar5058,Yahudi rohingnya.... Islamnya cuma topeng....,2024-01-09T11:31:07Z
@KolamKiri-tx2kp,Persis seperti orang taman yang munafik,2024-01-09T11:23:30Z
@suwarno5208,SE7  . ..👍👍👍👍🇮🇩🇮🇩🇮🇩💪💪💪✊✊✊✊<br>USIR  ROIHINGNYA DARI NKRI,2024-01-09T11:12:55Z
